poly_id	arm	bucket	sys	residual_sign	median_oof_residual	oof_residual_spread	ridge_seed_20260711_residual	ridge_seed_20260712_residual	hist_seed_20260711_residual	hist_seed_20260712_residual	ridge_leave_bucket_out_residual	hist_leave_bucket_out_residual	leave_bucket_out_sign_agrees
0fd8402aed919c3430c4676797ee01bc70f327c198f5589c9f71c5dbca9fc7b0	generic_caliper	generic-F10	0.5830325067177113	positive	0.1724124259524174	0.05667763509268475	0.19156673012075154	0.190378121589945	0.13488909502806679	0.1544467303148898	0.19475454752911842	0.14025634916686652	True
12c2591dc78f5fcf0293579275ea4875954e924497b62275a4d9efa8733dc525	generic_caliper	generic-F10	0.6931913422425027	positive	0.1070734246634063	0.08557518679950082	0.14656682842267355	0.1430884533343505	0.06099164162317272	0.07105839599246211	0.14426261119056427	0.10652958957532899	True
1350ca6fde626754c31993cc350a7c993b23d3975e1f5a33b086458b96776a33	generic_caliper	generic-F10	0.5523684364662895	positive	0.12442816898714196	0.01837596681585968	0.1308732755548081	0.133580738883957	0.11520477206809732	0.11798306241947581	0.1342689782606838	0.09976040359559846	True
15e3864e9ad9f23a2c23fdd0da935ac53870f844f2bbf53d76a516aec092824d	generic_caliper	generic-F10	0.691564933523804	positive	0.14961282849643298	0.056258098187254246	0.16840806769301642	0.16670806214678524	0.13251759484608072	0.11214996950576217	0.1608277665628649	0.1175971693873219	True
15e618d825ae9dc094722303130fed2410e6e7760bfb24d24ccb1f96494acef4	generic_caliper	generic-F10	0.22818002213563304	positive	0.13388462258009404	0.19220540378976117	0.2209606681010714	0.22518070925201394	0.032975305462252774	0.046808577059116646	0.23558315385185474	0.033270191739090266	True
175888bb837d1ec0c8fcbe8a490b9f16fb192fda2b36937f8cd8f0914411a335	generic_caliper	generic-F10	0.2107665194483594	negative	-0.15864167650776406	0.0459630138760303	-0.17473987185199885	-0.17458125840535083	-0.1427020946101773	-0.12877685797596855	-0.17466880802898133	-0.11962824168797082	True
19a8bbfe7d33bae8f77503f0f4c242b5cbcf1b9c036fbf519eb8dae0ca7d410d	generic_caliper	generic-F10	0.5787720632466417	positive	0.2008240708553837	0.07975819294250541	0.16521676090302645	0.1646899427581795	0.2444481357006849	0.23643138080774095	0.1635136463605547	0.23300638091238401	True
1c3d1ddcdb5fab53640db6898141761c03bfdb0be328fc93b986376d9c03b7af	generic_caliper	generic-F10	0.6169311058973966	positive	0.14067352130209845	0.04846120298648371	0.16615679565143615	0.1616010564812983	0.1197459861228986	0.11769559266495244	0.17038308625832693	0.10298624796368205	True
227361a88e721e3da8cb2f3fd9667250c02b5064710d1faa30ea527a75dbe01b	generic_caliper	generic-F10	0.47902711479888666	negative	-0.10443087383004312	0.09472651737900262	-0.0630191958764102	-0.06612654850537153	-0.1577457132554128	-0.14273519915471472	-0.0650626197612007	-0.13120810323322857	True
25b3c6b7e4ec91d973de6519d341d406b37192e9fe0d1120f9915996056d0413	generic_caliper	generic-F10	0.5063695501393757	positive	0.13216373600846457	0.04814696295177373	0.1159553604058533	0.1078080310417302	0.14837211161107583	0.15595499399350393	0.11279775587654106	0.13580764918058247	True
293a5976db53e1e602af77f3688124c66b82bfc97b6d576b466f1160f6c4aae3	generic_caliper	generic-F10	0.02819896239090446	positive	0.132562592681033	0.26403137161865625	0.26318957709791535	0.2655394607074773	0.0015080890888210761	0.0019356082641506442	0.26997502979509447	0.00362933510894535	True
2a76714fa8e83cf1371c0a2277143226902d97440de0aa87e10be0211ec5e38a	generic_caliper	generic-F10	0.07114753587521432	positive	0.11109096758193707	0.20533352354292655	0.21607958754709528	0.20717896730616014	0.01074606400416872	0.015002967857713975	0.21400266114180572	0.015005330536610559	True
2b0c5db942eda11c78dd0b8a2b110019618a438a85c57d2fdec589398c5c74e3	generic_caliper	generic-F10	0.22274405905770317	negative	-0.14379602690723609	0.26379100212816364	-0.2612573677465661	-0.2708304934347338	-0.007039491306570195	-0.026334686067906038	-0.2764557912768311	-0.018628957948716385	True
2d9e5d30c1ffc8e9c9d46536e28605521729d2038848e74b4782ba055a247135	generic_caliper	generic-F10	0.31098638376687704	negative	-0.15653864187113758	0.0678456740297233	-0.18059559703986872	-0.18518808417025323	-0.13248168670240645	-0.11734241014052993	-0.18481068487426167	-0.15566572259443623	True
2f903403a44b64c0e8c1a34dc740891806fddf33e6ed2f6bb79f740c76019e63	generic_caliper	generic-F10	0.4184288982815823	positive	0.15592820648626954	0.2063919314852063	0.23987732129195968	0.24209006831145968	0.07197909168057942	0.03569813682625339	0.25027763860049596	0.0656960874287511	True
340a3455df672d37e1972e61e696d131b5b69c1252f677677477de6b533b9410	generic_caliper	generic-F10	0.14946018343103595	positive	0.10171259100274006	0.13549861602751856	0.16727307901383787	0.17120917897425886	0.03615210299164226	0.035710562946740285	0.17811689262001495	0.0315930741077467	True
