stratum	n	model	fit_threshold_quantile	fit_threshold	test_threshold_quantile	test_threshold	observed_exceedances	observed_rate	fit_status	fit_tail_n	status	predicted_probability	predicted_expected_count	predicted_over_observed_count	observed_rate_wilson_95_lower	observed_rate_wilson_95_upper	predicted_inside_wilson_interval	binomial_log_score	shape	scale	endpoint
generic:F10	512	gpd_excess	0.84999999999999998	0.56445422073462193	0.98999999999999999	0.74520452176937146	6	0.01171875	ok	77	ok	0.0087991994732503805	4.5051901303041948	0.7508650217173658	0.0053815716968398097	0.025328365532537866	yes	-32.870666546511103	-0.13129296858156975	0.076277359625477104	1.1454248580013653
product:6x6	1024	exponential_excess	0.75	0.6294873251767823	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	256	ok	0.083891140960558941	85.904528343612355	0.83402454702536266	0.083630257912360048	0.12052716054929473	yes	-335.95632527164344	0	0.072138318373232729	infinite
product:6x6	1024	exponential_excess	0.75	0.6294873251767823	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	256	ok	0.047146009123135928	48.27751334209119	0.92841371811713824	0.038933483946073148	0.065986839996130239	yes	-205.77568395340214	0	0.072138318373232729	infinite
product:6x6	1024	exponential_excess	0.75	0.6294873251767823	0.98999999999999999	0.79536548536085683	11	0.0107421875	ok	256	ok	0.025078603216213618	25.680489693402745	2.3345899721275223	0.0060087122945773229	0.019132770955518102	no	-66.271752343292832	0	0.072138318373232729	infinite
product:6x6	1024	gpd_excess	0.75	0.6294873251767823	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	256	ok	0.09789608169818706	100.24558765894355	0.97325813261110239	0.083630257912360048	0.12052716054929473	yes	-334.24295944551358	-0.43959520935631424	0.10251685247189826	0.86269471754579952
product:6x6	1024	gpd_excess	0.75	0.6294873251767823	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	256	ok	0.047968813821927803	49.12006535365407	0.94461664141642443	0.038933483946073148	0.065986839996130239	yes	-205.71569447120822	-0.43959520935631424	0.10251685247189826	0.86269471754579952
product:6x6	1024	gpd_excess	0.75	0.6294873251767823	0.98999999999999999	0.79536548536085683	11	0.0107421875	ok	256	ok	0.01481107778663048	15.166543653509612	1.378776695773601	0.0060087122945773229	0.019132770955518102	yes	-61.452019810882852	-0.43959520935631424	0.10251685247189826	0.86269471754579952
product:6x6	1024	exponential_excess	0.80000000000000004	0.65254324355368143	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	205	ok	0.084057245891174734	86.074619792562928	0.8356759203161449	0.083630257912360048	0.12052716054929473	yes	-335.9195932406285	0	0.064202763429606	infinite
product:6x6	1024	exponential_excess	0.80000000000000004	0.65254324355368143	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	205	ok	0.043991635796490625	45.0474350556064	0.8662968279924308	0.038933483946073148	0.065986839996130239	yes	-206.16423498246681	0	0.064202763429606	infinite
product:6x6	1024	exponential_excess	0.80000000000000004	0.65254324355368143	0.98999999999999999	0.79536548536085683	11	0.0107421875	ok	205	ok	0.021644333653742399	22.163797661432216	2.014890696493838	0.0060087122945773229	0.019132770955518102	no	-64.329601563605763	0	0.064202763429606	infinite
product:6x6	1024	gpd_excess	0.80000000000000004	0.65254324355368143	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	205	ok	0.097952504814032657	100.30336492956944	0.97381907698611103	0.083630257912360048	0.12052716054929473	yes	-334.24121854480904	-0.42827615585899903	0.090481976140579679	0.86381341328586925
product:6x6	1024	gpd_excess	0.80000000000000004	0.65254324355368143	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	205	ok	0.047391861906692555	48.529266592453176	0.93325512677794564	0.038933483946073148	0.065986839996130239	yes	-205.75604873265951	-0.42827615585899903	0.090481976140579679	0.86381341328586925
product:6x6	1024	gpd_excess	0.80000000000000004	0.65254324355368143	0.98999999999999999	0.79536548536085683	11	0.0107421875	ok	205	ok	0.014406266223134285	14.752016612489507	1.341092419317228	0.0060087122945773229	0.019132770955518102	yes	-61.340699709513309	-0.42827615585899903	0.090481976140579679	0.86381341328586925
product:6x6	1024	exponential_excess	0.84999999999999998	0.67971296843007145	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	154	ok	0.088273775437283875	90.392346047778688	0.87759559269688048	0.083630257912360048	0.12052716054929473	yes	-335.12785732722244	0	0.053576410976227416	infinite
product:6x6	1024	exponential_excess	0.84999999999999998	0.67971296843007145	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	154	ok	0.040630522798256269	41.605655345414419	0.80010875664258496	0.038933483946073148	0.065986839996130239	yes	-206.88584924099672	0	0.053576410976227416	infinite
product:6x6	1024	exponential_excess	0.84999999999999998	0.67971296843007145	0.98999999999999999	0.79536548536085683	11	0.0107421875	ok	154	ok	0.01736731267787444	17.784128182143426	1.6167389256494025	0.0060087122945773229	0.019132770955518102	yes	-62.332471898771814	0	0.053576410976227416	infinite
product:6x6	1024	gpd_excess	0.84999999999999998	0.67971296843007145	0.90000000000000002	0.70825810549620261	103	0.1005859375	ok	154	ok	0.099074533517723287	101.45232232214865	0.98497400312765671	0.083630257912360048	0.12052716054929473	yes	-334.21439419059385	-0.39433236178465159	0.074176368906302664	0.86781918565910787
product:6x6	1024	gpd_excess	0.84999999999999998	0.67971296843007145	0.94999999999999996	0.7498293014095222	52	0.05078125	ok	154	ok	0.046083613722701221	47.18962045204605	0.90749270100088553	0.038933483946073148	0.065986839996130239	yes	-205.8777254256687	-0.39433236178465159	0.074176368906302664	0.86781918565910787
product:6x6	1024	gpd_excess	0.84999999999999998	0.67971296843007145	0.98999999999999999	0.79536548536085683	11	0.0107421875	ok	154	ok	0.013380619321549242	13.701754185266424	1.2456140168424021	0.0060087122945773229	0.019132770955518102	yes	-61.099496093390187	-0.39433236178465159	0.074176368906302664	0.86781918565910787
product:5x5	1024	exponential_excess	0.75	0.55467520773301493	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	256	ok	0.088190270018432645	90.306836498875029	0.87676540290169935	0.083630257912360048	0.12052716054929473	yes	-335.14098866232411	0	0.090281180694956525	infinite
product:5x5	1024	exponential_excess	0.75	0.55467520773301493	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	256	ok	0.045925804929943657	47.028024248262305	0.90438508169735199	0.038933483946073148	0.065986839996130239	yes	-205.89531277632221	0	0.090281180694956525	infinite
product:5x5	1024	exponential_excess	0.75	0.55467520773301493	0.98999999999999999	0.77953198148677294	11	0.0107421875	ok	256	ok	0.020714493264971764	21.211641103331086	1.9283310093937351	0.0060087122945773229	0.019132770955518102	no	-63.850302931480172	0	0.090281180694956525	infinite
product:5x5	1024	gpd_excess	0.75	0.55467520773301493	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	256	ok	0.10395002470729048	106.44482530026545	1.0334449058278199	0.083630257912360048	0.12052716054929473	yes	-334.26416111292258	-0.41371643910431344	0.12782980900466495	0.86365449142165329
product:5x5	1024	gpd_excess	0.75	0.55467520773301493	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	256	ok	0.047924159575931886	49.074339405754252	0.94373729626450487	0.038933483946073148	0.065986839996130239	yes	-205.718534102174	-0.41371643910431344	0.12782980900466495	0.86365449142165329
product:5x5	1024	gpd_excess	0.75	0.55467520773301493	0.98999999999999999	0.77953198148677294	11	0.0107421875	ok	256	ok	0.010770327077309698	11.028814927165131	1.0026195388331938	0.0060087122945773229	0.019132770955518102	yes	-60.810085214102095	-0.41371643910431344	0.12782980900466495	0.86365449142165329
product:5x5	1024	exponential_excess	0.80000000000000004	0.5811818852044216	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	205	ok	0.088774547312978652	90.90513644849014	0.8825741402766033	0.083630257912360048	0.12052716054929473	yes	-335.0512001366107	0	0.083083657273680195	infinite
product:5x5	1024	exponential_excess	0.80000000000000004	0.5811818852044216	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	205	ok	0.043689472759138009	44.738020105357322	0.86034654048764081	0.038933483946073148	0.065986839996130239	yes	-206.21546800155048	0	0.083083657273680195	infinite
product:5x5	1024	exponential_excess	0.80000000000000004	0.5811818852044216	0.98999999999999999	0.77953198148677294	11	0.0107421875	ok	205	ok	0.018392436413947277	18.833854887882012	1.712168626171092	0.0060087122945773229	0.019132770955518102	yes	-62.758981490315932	0	0.083083657273680195	infinite
product:5x5	1024	gpd_excess	0.80000000000000004	0.5811818852044216	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	205	ok	0.10399363784943698	106.48948515782347	1.0338784966778978	0.083630257912360048	0.12052716054929473	yes	-334.26578424230479	-0.41924232029534991	0.11796545465648145	0.86255962057564206
product:5x5	1024	gpd_excess	0.80000000000000004	0.5811818852044216	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	205	ok	0.048212989335895566	49.37010107995706	0.94942502076840496	0.038933483946073148	0.065986839996130239	yes	-205.70099949383967	-0.41924232029534991	0.11796545465648145	0.86255962057564206
product:5x5	1024	gpd_excess	0.80000000000000004	0.5811818852044216	0.98999999999999999	0.77953198148677294	11	0.0107421875	ok	205	ok	0.010892025334278584	11.15343394230127	1.0139485402092063	0.0060087122945773229	0.019132770955518102	yes	-60.811118992157844	-0.41924232029534991	0.11796545465648145	0.86255962057564206
product:5x5	1024	exponential_excess	0.84999999999999998	0.61560455879610398	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	154	ok	0.094160692435871413	96.420549054332326	0.93612183547895467	0.083630257912360048	0.12052716054929473	yes	-334.44428208209246	0	0.070777574153556691	infinite
product:5x5	1024	exponential_excess	0.84999999999999998	0.61560455879610398	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	154	ok	0.040965799932531161	41.948979130911908	0.80671113713292131	0.038933483946073148	0.065986839996130239	yes	-206.79826416041854	0	0.070777574153556691	infinite
product:5x5	1024	exponential_excess	0.84999999999999998	0.61560455879610398	0.98999999999999999	0.77953198148677294	11	0.0107421875	ok	154	ok	0.014837286604137126	15.193381482636417	1.3812164984214925	0.0060087122945773229	0.019132770955518102	yes	-61.459521085054156	0	0.070777574153556691	infinite
product:5x5	1024	gpd_excess	0.84999999999999998	0.61560455879610398	0.90000000000000002	0.64874497300963563	103	0.1005859375	ok	154	ok	0.10516424349832867	107.68818534228856	1.0455163625464909	0.083630257912360048	0.12052716054929473	yes	-334.31688623622563	-0.39464429532609058	0.099338477960308369	0.86732105169061291
product:5x5	1024	gpd_excess	0.84999999999999998	0.61560455879610398	0.94999999999999996	0.70765068818265142	52	0.05078125	ok	154	ok	0.047456460898162703	48.595415959718608	0.93452722999458859	0.038933483946073148	0.065986839996130239	yes	-205.75113297753143	-0.39464429532609058	0.099338477960308369	0.86732105169061291
product:5x5	1024	gpd_excess	0.84999999999999998	0.61560455879610398	0.98999999999999999	0.77953198148677294	11	0.0107421875	ok	154	ok	0.010423699671363799	10.673868463476531	0.97035167849786641	0.0060087122945773229	0.019132770955518102	yes	-60.815031978197908	-0.39464429532609058	0.099338477960308369	0.86732105169061291
product:4x5	1024	exponential_excess	0.75	0.50941811825874694	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	256	ok	0.081508038305790287	83.464231225129254	0.81033234199154613	0.083630257912360048	0.12052716054929473	no	-336.53190228532077	0	0.10260846409931765	infinite
product:4x5	1024	exponential_excess	0.75	0.50941811825874694	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	256	ok	0.047828551754117501	48.976436996216322	0.94185455761954462	0.038933483946073148	0.065986839996130239	yes	-205.72477305471361	0	0.10260846409931765	infinite
product:4x5	1024	exponential_excess	0.75	0.50941811825874694	0.98999999999999999	0.73985937525205947	11	0.0107421875	ok	256	ok	0.026459891022596389	27.094928407138703	2.4631753097398819	0.0060087122945773229	0.019132770955518102	no	-67.118243152536394	0	0.10260846409931765	infinite
product:4x5	1024	gpd_excess	0.75	0.50941811825874694	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	256	ok	0.094235408060784356	96.497057854243181	0.93686463936158426	0.083630257912360048	0.12052716054929473	yes	-334.43855420370528	-0.42122897158985967	0.14374261177600825	0.85066390492312416
product:4x5	1024	gpd_excess	0.75	0.50941811825874694	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	256	ok	0.048850392001853898	50.022801409898392	0.96197695019035367	0.038933483946073148	0.065986839996130239	yes	-205.66919230620161	-0.42122897158985967	0.14374261177600825	0.85066390492312416
product:4x5	1024	gpd_excess	0.75	0.50941811825874694	0.98999999999999999	0.73985937525205947	11	0.0107421875	ok	256	ok	0.01730672827420051	17.722089752781322	1.6110990684346655	0.0060087122945773229	0.019132770955518102	yes	-62.308456774907967	-0.42122897158985967	0.14374261177600825	0.85066390492312416
product:4x5	1024	exponential_excess	0.80000000000000004	0.5418382639975764	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	205	ok	0.081773434112671142	83.73599653137525	0.8129708401104393	0.083630257912360048	0.12052716054929473	no	-336.46323093819751	0	0.092232165511607817	infinite
product:4x5	1024	exponential_excess	0.80000000000000004	0.5418382639975764	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	205	ok	0.045191144303086794	46.275731766360877	0.88991791858386304	0.038933483946073148	0.065986839996130239	yes	-205.98568952672622	0	0.092232165511607817	infinite
product:4x5	1024	exponential_excess	0.80000000000000004	0.5418382639975764	0.98999999999999999	0.73985937525205947	11	0.0107421875	ok	205	ok	0.023389988031091824	23.951347743838028	2.1773952494398205	0.0060087122945773229	0.019132770955518102	no	-65.28547723778027	0	0.092232165511607817	infinite
product:4x5	1024	gpd_excess	0.80000000000000004	0.5418382639975764	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	205	ok	0.094587716885536216	96.857822090789085	0.94036720476494262	0.083630257912360048	0.12052716054929473	yes	-334.41250060086145	-0.41346298336611453	0.12809240576850189	0.85164206971112977
product:4x5	1024	gpd_excess	0.80000000000000004	0.5418382639975764	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	205	ok	0.048592568803903259	49.758790455196937	0.9568998164460949	0.038933483946073148	0.065986839996130239	yes	-205.68092603734868	-0.41346298336611453	0.12809240576850189	0.85164206971112977
product:4x5	1024	gpd_excess	0.80000000000000004	0.5418382639975764	0.98999999999999999	0.73985937525205947	11	0.0107421875	ok	205	ok	0.017010297985816734	17.418545137476336	1.5835041034069397	0.0060087122945773229	0.019132770955518102	yes	-62.192971122612022	-0.41346298336611453	0.12809240576850189	0.85164206971112977
product:4x5	1024	exponential_excess	0.84999999999999998	0.58084349348833364	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	154	ok	0.085748682388137723	87.806650765453028	0.85249175500439833	0.083630257912360048	0.12052716054929473	yes	-335.56990763480525	0	0.077559311897138314	infinite
product:4x5	1024	exponential_excess	0.84999999999999998	0.58084349348833364	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	154	ok	0.042358732601146226	43.375342183573736	0.83414119583795643	0.038933483946073148	0.065986839996130239	yes	-206.47232946406729	0	0.077559311897138314	infinite
product:4x5	1024	exponential_excess	0.84999999999999998	0.58084349348833364	0.98999999999999999	0.73985937525205947	11	0.0107421875	ok	154	ok	0.019355707404655739	19.820244382367477	1.8018403983970435	0.0060087122945773229	0.019132770955518102	no	-63.192020592042759	0	0.077559311897138314	infinite
product:4x5	1024	gpd_excess	0.84999999999999998	0.58084349348833364	0.90000000000000002	0.62441750588225087	103	0.1005859375	ok	154	ok	0.096045113775106161	98.350196505708709	0.9548562767544535	0.083630257912360048	0.12052716054929473	yes	-334.3212723842887	-0.38454692274473107	0.10579153316458281	0.85595044899193828
product:4x5	1024	gpd_excess	0.84999999999999998	0.58084349348833364	0.94999999999999996	0.67911590963771173	52	0.05078125	ok	154	ok	0.04765432088454933	48.798024585778514	0.93842354972650988	0.038933483946073148	0.065986839996130239	yes	-205.73670274882184	-0.38454692274473107	0.10579153316458281	0.85595044899193828
product:4x5	1024	gpd_excess	0.84999999999999998	0.58084349348833364	0.98999999999999999	0.73985937525205947	11	0.0107421875	ok	154	ok	0.015952185420614377	16.335037870709122	1.4850034427917385	0.0060087122945773229	0.019132770955518102	yes	-61.809595205853981	-0.38454692274473107	0.10579153316458281	0.85595044899193828
product:4x6	1024	exponential_excess	0.75	0.52617047312896326	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	256	ok	0.085385658473134049	87.434914276489266	0.84888266287853653	0.083630257912360048	0.12052716054929473	yes	-335.64126099902609	0	0.092950262989061172	infinite
product:4x6	1024	exponential_excess	0.75	0.52617047312896326	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	256	ok	0.047458538589256999	48.597543515399167	0.93456814452690706	0.038933483946073148	0.065986839996130239	yes	-205.75097654751036	0	0.092950262989061172	infinite
product:4x6	1024	exponential_excess	0.75	0.52617047312896326	0.98999999999999999	0.75369849758019591	11	0.0107421875	ok	256	ok	0.021619893708952832	22.1387711579677	2.0126155598152455	0.0060087122945773229	0.019132770955518102	no	-64.316724290016651	0	0.092950262989061172	infinite
product:4x6	1024	gpd_excess	0.75	0.52617047312896326	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	256	ok	0.09998121225157007	102.38076134560775	0.99398797422920149	0.083630257912360048	0.12052716054929473	yes	-334.2034267696456	-0.41182349236053295	0.1308065593744023	0.84379819908658549
product:4x6	1024	gpd_excess	0.75	0.52617047312896326	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	256	ok	0.049611216094671687	50.801885280943807	0.97695933232584242	0.038933483946073148	0.065986839996130239	yes	-205.64336987034352	-0.41182349236053295	0.1308065593744023	0.84379819908658549
product:4x6	1024	gpd_excess	0.75	0.52617047312896326	0.98999999999999999	0.75369849758019591	11	0.0107421875	ok	256	ok	0.011728093871147639	12.009568124055182	1.091778920368653	0.0060087122945773229	0.019132770955518102	yes	-60.854226229166308	-0.41182349236053295	0.1308065593744023	0.84379819908658549
product:4x6	1024	exponential_excess	0.80000000000000004	0.55523536026140985	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	205	ok	0.085630902321314664	87.686043977026216	0.85132081531093418	0.083630257912360048	0.12052716054929473	yes	-335.59283865667641	0	0.083356149068963423	infinite
product:4x6	1024	exponential_excess	0.80000000000000004	0.55523536026140985	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	205	ok	0.044483799394760985	45.551410580235249	0.87598866500452399	0.038933483946073148	0.065986839996130239	yes	-206.08623180983918	0	0.083356149068963423	infinite
product:4x6	1024	exponential_excess	0.80000000000000004	0.55523536026140985	0.98999999999999999	0.75369849758019591	11	0.0107421875	ok	205	ok	0.018511416874650407	18.955690879642017	1.7232446254220015	0.0060087122945773229	0.019132770955518102	yes	-62.810844765117878	0	0.083356149068963423	infinite
product:4x6	1024	gpd_excess	0.80000000000000004	0.55523536026140985	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	205	ok	0.099950535964354006	102.3493488274985	0.99368299832522822	0.083630257912360048	0.12052716054929473	yes	-334.20364325503488	-0.40255417773882624	0.11682365802476563	0.84544141073881873
product:4x6	1024	gpd_excess	0.80000000000000004	0.55523536026140985	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	205	ok	0.049106436332710342	50.28499080469539	0.96701905393644982	0.038933483946073148	0.065986839996130239	yes	-205.65904378799445	-0.40255417773882624	0.11682365802476563	0.84544141073881873
product:4x6	1024	gpd_excess	0.80000000000000004	0.55523536026140985	0.98999999999999999	0.75369849758019591	11	0.0107421875	ok	205	ok	0.011456510288678374	11.731466535606655	1.0664969577824233	0.0060087122945773229	0.019132770955518102	yes	-60.83360441003601	-0.40255417773882624	0.11682365802476563	0.84544141073881873
product:4x6	1024	exponential_excess	0.84999999999999998	0.58461393471722922	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	154	ok	0.087848628707265411	89.956995796239781	0.87336889122562888	0.083630257912360048	0.12052716054929473	yes	-335.19575629720657	0	0.077027150862051766	infinite
product:4x6	1024	exponential_excess	0.84999999999999998	0.58461393471722922	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	154	ok	0.043245012788579798	44.282893095505713	0.85159409799049446	0.038933483946073148	0.065986839996130239	yes	-206.29553455611526	0	0.077027150862051766	infinite
product:4x6	1024	exponential_excess	0.84999999999999998	0.58461393471722922	0.98999999999999999	0.75369849758019591	11	0.0107421875	ok	154	ok	0.016745116834341583	17.146999638365781	1.5588181489423436	0.0060087122945773229	0.019132770955518102	yes	-62.092565598214208	0	0.077027150862051766	infinite
product:4x6	1024	gpd_excess	0.84999999999999998	0.58461393471722922	0.90000000000000002	0.62602533863616217	103	0.1005859375	ok	154	ok	0.099206938486913851	101.58790501059978	0.98629033990873571	0.083630257912360048	0.12052716054929473	yes	-334.21220023640171	-0.42039618554364111	0.10849811864611164	0.84269933695703736
product:4x6	1024	gpd_excess	0.84999999999999998	0.58461393471722922	0.94999999999999996	0.68061704465128059	52	0.05078125	ok	154	ok	0.049734223489164786	50.927844852904741	0.97938163178662963	0.038933483946073148	0.065986839996130239	yes	-205.64041187689355	-0.42039618554364111	0.10849811864611164	0.84269933695703736
product:4x6	1024	gpd_excess	0.84999999999999998	0.58461393471722922	0.98999999999999999	0.75369849758019591	11	0.0107421875	ok	154	ok	0.011950301627864417	12.237108866933163	1.1124644424484693	0.0060087122945773229	0.019132770955518102	yes	-60.875556510900815	-0.42039618554364111	0.10849811864611164	0.84269933695703736
generic:F12	512	exponential_excess	0.75	0.55169154670928	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	128	ok	0.089672842791713336	45.912495509357228	0.88293260594917744	0.078293756105143525	0.13076555267402867	yes	-168.62010631442939	0	0.079013931404562629	infinite
generic:F12	512	exponential_excess	0.75	0.55169154670928	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	128	ok	0.050239150744428723	25.722445181147506	0.98932481465951949	0.034887181067572139	0.073365961183455342	yes	-102.81587814475998	0	0.079013931404562629	infinite
generic:F12	512	exponential_excess	0.75	0.55169154670928	0.98999999999999999	0.74956011359201646	6	0.01171875	ok	128	ok	0.02043475497258869	10.462594545965409	1.7437657576609016	0.0053815716968398097	0.025328365532537866	yes	-33.790204151499807	0	0.079013931404562629	infinite
generic:F12	512	gpd_excess	0.75	0.55169154670928	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	128	ok	0.10241532495544885	52.43664637718981	1.0083970457151887	0.078293756105143525	0.13076555267402867	yes	-168.19537993347825	-0.33024838858550953	0.10481114956537324	0.86906220827190261
generic:F12	512	gpd_excess	0.75	0.55169154670928	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	128	ok	0.053365719512565288	27.323248390433427	1.0508941688628242	0.034887181067572139	0.073365961183455342	yes	-102.84868373894294	-0.33024838858550953	0.10481114956537324	0.86906220827190261
generic:F12	512	gpd_excess	0.75	0.55169154670928	0.98999999999999999	0.74956011359201646	6	0.01171875	ok	128	ok	0.01298610035582522	6.6488833821825128	1.1081472303637521	0.0053815716968398097	0.025328365532537866	yes	-32.677259587259677	-0.33024838858550953	0.10481114956537324	0.86906220827190261
generic:F12	512	exponential_excess	0.80000000000000004	0.57735162733772749	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	103	ok	0.09026629008663449	46.216340524356859	0.88877577931455498	0.078293756105143525	0.13076555267402867	yes	-168.57708275231454	0	0.069069943590587116	infinite
generic:F12	512	exponential_excess	0.80000000000000004	0.57735162733772749	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	103	ok	0.046524471851667762	23.820529588053894	0.91617421492514972	0.034887181067572139	0.073365961183455342	yes	-102.91597604499724	0	0.069069943590587116	infinite
generic:F12	512	exponential_excess	0.80000000000000004	0.57735162733772749	0.98999999999999999	0.74956011359201646	6	0.01171875	ok	103	ok	0.01662507042483663	8.5120360575163545	1.4186726762527258	0.0053815716968398097	0.025328365532537866	yes	-33.064058619990021	0	0.069069943590587116	infinite
generic:F12	512	gpd_excess	0.80000000000000004	0.57735162733772749	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	103	ok	0.10136698041034443	51.89989397009635	0.99807488404031441	0.078293756105143525	0.13076555267402867	yes	-168.19345686449986	-0.28211727523645436	0.08881714587365179	0.89217511979918851
generic:F12	512	gpd_excess	0.80000000000000004	0.57735162733772749	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	103	ok	0.050943165369551208	26.082900669210218	1.003188487277316	0.034887181067572139	0.073365961183455342	yes	-102.81444577092788	-0.28211727523645436	0.08881714587365179	0.89217511979918851
generic:F12	512	gpd_excess	0.80000000000000004	0.57735162733772749	0.98999999999999999	0.74956011359201646	6	0.01171875	ok	103	ok	0.01214965373819818	6.2206227139574679	1.0367704523262447	0.0053815716968398097	0.025328365532537866	yes	-32.648104086783889	-0.28211727523645436	0.08881714587365179	0.89217511979918851
generic:F12	512	exponential_excess	0.84999999999999998	0.60102027112843648	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	77	ok	0.091944912706407894	47.075795305680842	0.90530375587847778	0.078293756105143525	0.13076555267402867	yes	-168.46852148440584	0	0.064391689552112705	infinite
generic:F12	512	exponential_excess	0.84999999999999998	0.60102027112843648	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	77	ok	0.045161754122414043	23.12281811067599	0.88933915810292263	0.034887181067572139	0.073365961183455342	yes	-102.99479999094248	0	0.064391689552112705	infinite
generic:F12	512	exponential_excess	0.84999999999999998	0.60102027112843648	0.98999999999999999	0.74956011359201646	6	0.01171875	ok	77	ok	0.014975553448499867	7.6674833656319317	1.2779138942719885	0.0053815716968398097	0.025328365532537866	yes	-32.84295962271392	0	0.064391689552112705	infinite
generic:F12	512	gpd_excess	0.84999999999999998	0.60102027112843648	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	77	ok	0.10059666145970199	51.505490667367418	0.99049020514168107	0.078293756105143525	0.13076555267402867	yes	-168.19598146066318	-0.29098345124553771	0.083491839899404258	0.88795012759285841
generic:F12	512	gpd_excess	0.84999999999999998	0.60102027112843648	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	77	ok	0.05100066173002854	26.112338805774613	1.0043207232990237	0.034887181067572139	0.073365961183455342	yes	-102.81456179721121	-0.29098345124553771	0.083491839899404258	0.88795012759285841
generic:F12	512	gpd_excess	0.84999999999999998	0.60102027112843648	0.98999999999999999	0.74956011359201646	6	0.01171875	ok	77	ok	0.012272765113409455	6.283655738065641	1.0472759563442735	0.0053815716968398097	0.025328365532537866	yes	-32.650677025016584	-0.29098345124553771	0.083491839899404258	0.88795012759285841
product:4x4	1024	exponential_excess	0.75	0.46032848492377432	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	256	ok	0.085663449834714342	87.719372630747486	0.85164439447327656	0.083630257912360048	0.12052716054929473	yes	-335.58648087609083	0	0.10349885566057727	infinite
product:4x4	1024	exponential_excess	0.75	0.46032848492377432	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	256	ok	0.048673370423846007	49.841531314018312	0.95849098680804445	0.038933483946073148	0.065986839996130239	yes	-205.6770842409704	0	0.10349885566057727	infinite
product:4x4	1024	exponential_excess	0.75	0.46032848492377432	0.98999999999999999	0.7101813936783582	11	0.0107421875	ok	256	ok	0.022362746265551667	22.899452175924907	2.081768379629537	0.0060087122945773229	0.019132770955518102	no	-64.714546538925589	0	0.10349885566057727	infinite
product:4x4	1024	gpd_excess	0.75	0.46032848492377432	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	256	ok	0.098546264272072331	100.91137461460207	0.97972208363691327	0.083630257912360048	0.12052716054929473	yes	-334.22518163986501	-0.36311258595855994	0.14033216696107537	0.84679861123630795
product:4x4	1024	gpd_excess	0.75	0.46032848492377432	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	256	ok	0.051080850390619721	52.306790799994594	1.005899823076819	0.038933483946073148	0.065986839996130239	yes	-205.62956352000796	-0.36311258595855994	0.14033216696107537	0.84679861123630795
