stratum	n	model	threshold_quantile	threshold	tail_n	exceedance_fraction	status	shape	scale	endpoint	conditional_survival_sys_gt_1_given_exceedance	p_sys_gt_1	predictive_at_least_one_1m	endpoint_below_1_flag	nearby_ok_fit_count	nearby_log10_p_sys_gt_1_range	nearby_finite_endpoint_range	threshold_probability_stable_flag	threshold_endpoint_stable_flag	threshold_stable_flag	max_sys	error
generic:F12	512	gpd_excess	0.77000000000000002	0.56494246947441096	118	0.23046875	ok	-0.28220072605585578	0.092349600363388767	0.89219038854996313	0	0	0	yes	5	NA	0.026850188021556143	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.78000000000000003	0.56951636855279952	113	0.220703125	ok	0	0.070377096102478762	infinite	0.002205470638488501	0.00048675426201015743	1	no	5	0.21046273298477347	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.78000000000000003	0.56951636855279952	113	0.220703125	ok	-0.27596837993177659	0.090074982991756938	0.89591239629345876	0	0	0	yes	5	NA	0.020221570863670602	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.79000000000000004	0.57230879500341147	108	0.2109375	ok	0	0.070778819243981037	infinite	0.0023752704706632741	0.00050103361490553438	1	no	5	0.11518500012135258	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.79000000000000004	0.57230879500341147	108	0.2109375	ok	-0.2900316162714367	0.091508546880456107	0.8878211107187246	0	0	0	yes	5	NA	0.0080912855747341528	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.80000000000000004	0.57735162733772749	103	0.201171875	ok	0	0.069069943590587116	infinite	0.0022003564307749722	0.00044264982884730886	1	no	5	0.19505884076133295	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.80000000000000004	0.57735162733772749	103	0.201171875	ok	-0.28211727523645436	0.08881714587365179	0.89217511979918851	0	0	0	yes	5	NA	0.020266061170575389	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.81000000000000005	0.58166452929246126	98	0.19140625	ok	0	0.068187997030580039	infinite	0.0021656582371627174	0.00041452052195692639	1	no	5	0.2231528224166186	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.81000000000000005	0.58166452929246126	98	0.19140625	ok	-0.28326428192898712	0.087769524605795152	0.89151483589694347	0	0	0	yes	5	NA	0.020266061170575389	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.81999999999999995	0.5891280546380947	92	0.1796875	ok	0	0.06489390838630979	infinite	0.0017794678954409962	0.00031974813746205402	1	no	5	0.18816691847837141	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.81999999999999995	0.5891280546380947	92	0.1796875	ok	-0.25695712994180253	0.081958819337640584	0.90808717188929999	0	0	0	yes	5	NA	0.016572335992356524	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.82999999999999996	0.59347061163113268	87	0.169921875	ok	0	0.064118834180797654	infinite	0.0017638625931317901	0.00029971883906731588	1	no	5	0.15965265418346331	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.82999999999999996	0.59347061163113268	87	0.169921875	ok	-0.2591220708150182	0.081148690942729015	0.90663841971282766	0	0	0	yes	5	NA	0.020137044296441586	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.83999999999999997	0.59780015948549114	82	0.16015625	ok	0	0.063594975323361211	infinite	0.0017920473921449675	0.00028700759014821744	1	no	5	0.046914641230603848	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.83999999999999997	0.59780015948549114	82	0.16015625	ok	-0.26597046089654575	0.080927805412091464	0.90207381882080306	0	0	0	yes	5	NA	0.027407356121920134	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.84999999999999998	0.60102027112843648	77	0.150390625	ok	0	0.064391689552112705	infinite	0.0020372855284236098	0.00030638864392308195	1	no	5	0.028379282287895879	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.84999999999999998	0.60102027112843648	77	0.150390625	ok	-0.29098345124553771	0.083491839899404258	0.88795012759285841	0	0	0	yes	5	NA	0.031036540327316509	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.85999999999999999	0.60537295426701054	72	0.140625	ok	0	0.064359941236059759	infinite	0.0021731812381033302	0.00030560361160828083	1	no	5	0.031151848532342541	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.85999999999999999	0.60537295426701054	72	0.140625	ok	-0.3065499686053087	0.084395309749764308	0.88067981576737986	0	0	0	yes	5	NA	0.035137902950610811	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.87	0.61028267701943029	67	0.130859375	ok	0	0.06399107060889507	infinite	0.0022649946446110037	0.00029639578357214307	1	no	5	0.034382140458291577	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.87	0.61028267701943029	67	0.130859375	ok	-0.31916986777119011	0.084681894736339663	0.87560187938551115	0	0	0	yes	5	NA	0.028485463090189178	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.88	0.61478522894545995	62	0.12109375	ok	0	0.064491794885866566	infinite	0.0025463816863461066	0.00030835090733097385	1	no	5	0.2562000733791665	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.88	0.61478522894545995	62	0.12109375	ok	-0.34413154208590807	0.086773004729429143	0.86693591587019225	0	0	0	yes	5	NA	0.02121515126471063	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.89000000000000001	0.61975900363872327	57	0.111328125	ok	0	0.065005420065377878	infinite	0.0028817033208232076	0.00032081462751352118	1	no	5	0.29945325513225418	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.89000000000000001	0.61975900363872327	57	0.111328125	ok	-0.37105960043789354	0.088945086742877016	0.85946466450266923	0	0	0	yes	5	NA	0.019166869066721381	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	0	0.057864778767466131	infinite	0.0017511393436901303	0.00017785008959352884	1	no	5	0.29945325513225418	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.90000000000000002	0.63270397357619157	52	0.1015625	ok	-0.30896272613380138	0.075982449366932783	0.87863153356939061	0	0	0	yes	5	NA	0.019166869066721381	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.91000000000000003	0.64067369964002607	46	0.08984375	ok	0	0.056815149117992798	infinite	0.0017918969730679251	0.0001609907436740714	1	no	5	0.50709202830023692	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.91000000000000003	0.64067369964002607	46	0.08984375	ok	-0.32504429948156033	0.07550154483258642	0.87295448399160525	0	0	0	yes	5	NA	0.019166869066721381	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.92000000000000004	0.64607741560897702	41	0.080078125	ok	0	0.057835833970395961	infinite	0.002199700048985669	0.00017614785548518053	1	no	5	0.50716830288949311	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.92000000000000004	0.64607741560897702	41	0.080078125	ok	-0.36925432420043913	0.079210462132985798	0.86059206565269231	0	0	0	yes	5	NA	0.039283536684993181	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.93000000000000005	0.65865730909754971	36	0.0703125	ok	0	0.052054070565577745	infinite	0.0014194810320157713	9.9807260063608928e-05	1	no	5	0.50299157481250711	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.93000000000000005	0.65865730909754971	36	0.0703125	ok	-0.31794455412673589	0.068921695338878791	0.87542999617243478	0	0	0	yes	5	NA	0.039283536684993181	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.93999999999999995	0.67085626610455296	31	0.060546875	ok	0	0.047033767982695471	infinite	0.00091367986120549378	5.5320460346426383e-05	1	no	5	0.92072088594067614	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.93999999999999995	0.67085626610455296	31	0.060546875	ok	-0.26071287030772017	0.059708288505308856	0.89987560233768549	0	0	0	yes	5	NA	0.073939181159399792	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	0	0.047801415738577276	infinite	0.0011991917530027492	6.0896456207170857e-05	1	no	4	0.67400565909659171	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.94999999999999996	0.67848253965027605	26	0.05078125	ok	-0.33360327512070503	0.064302708988019583	0.87123457113064284	0	0	0	yes	4	NA	0.063296675681449255	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.95999999999999996	0.69572711393035092	21	0.041015625	ok	0	0.040192323866156066	infinite	0.00051547444597331495	2.1142506573124247e-05	0.99999999934260109	no	3	0.45943554586217594	NA	yes	yes	yes	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.95999999999999996	0.69572711393035092	21	0.041015625	ok	-0.2041146941892226	0.048743432554279084	0.9345312468120921	0	0	0	yes	3	NA	0.063296675681449255	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.96999999999999997	0.7100009815232724	16	0.03125	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.45943554586217594	NA	yes	yes	no	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.96999999999999997	0.7100009815232724	16	0.03125	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	NA	0.063296675681449255	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.97999999999999998	0.72841838314821628	11	0.021484375	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	no	yes	no	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.97999999999999998	0.72841838314821628	11	0.021484375	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	no	yes	no	0.82476627462416685	NA
generic:F12	512	exponential_excess	0.98999999999999999	0.74956011359201646	6	0.01171875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	no	yes	no	0.82476627462416685	NA
generic:F12	512	gpd_excess	0.98999999999999999	0.74956011359201646	6	0.01171875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	no	yes	no	0.82476627462416685	NA
product:4x4	1024	exponential_excess	0.75	0.46032848492377432	256	0.25	ok	0	0.10349885566057727	infinite	0.005438373845926949	0.0013595934614817372	1	no	3	0.11795950621063778	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.75	0.46032848492377432	256	0.25	ok	-0.36311258595855994	0.14033216696107537	0.84679861123630795	0	0	0	yes	3	NA	0.0071374799919579068	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.76000000000000001	0.46597455037417551	246	0.240234375	ok	0	0.10193548711310722	infinite	0.0053063180029114887	0.0012747599889806898	1	no	4	0.18573061652357481	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.76000000000000001	0.46597455037417551	246	0.240234375	ok	-0.3625349882854127	0.13814126880630251	0.84701713459379335	0	0	0	yes	4	NA	0.012241570417543146	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.77000000000000002	0.47484544448248656	236	0.23046875	ok	0	0.097169125292184716	infinite	0.0044961160751111123	0.0010362142516857642	1	no	5	0.18573061652357481	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.77000000000000002	0.47484544448248656	236	0.23046875	ok	-0.34380597254566264	0.13033362848739688	0.85393609122826586	0	0	0	yes	5	NA	0.012241570417543146	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.78000000000000003	0.48235321215233368	226	0.220703125	ok	0	0.093822597505936869	infinite	0.0040167052903905031	0.00088649940979321652	1	no	5	0.15774997297547877	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.78000000000000003	0.48235321215233368	226	0.220703125	ok	-0.33174282928272775	0.12496320101636996	0.8590401816538511	0	0	0	yes	5	NA	0.012943779770883901	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.79000000000000004	0.4859891644691085	215	0.2099609375	ok	0	0.094883627640579796	infinite	0.004439220917317464	0.00093206298556958471	1	no	5	0.067771110312937033	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.79000000000000004	0.4859891644691085	215	0.2099609375	ok	-0.34825998850843193	0.12756367486109421	0.85227779672755033	0	0	0	yes	5	NA	0.013816024919841019	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.80000000000000004	0.48904670981986331	205	0.2001953125	ok	0	0.09637048581908865	infinite	0.0049817771002700221	0.0009973284233939009	1	no	5	0.051159745610619201	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.80000000000000004	0.48904670981986331	205	0.2001953125	ok	-0.3662856755124565	0.13078218764884858	0.8460964018829672	0	0	0	yes	5	NA	0.014780026970619753	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.81000000000000005	0.4951075357284061	195	0.1904296875	ok	0	0.095138733956049423	infinite	0.0049572330992754439	0.00094400434995967921	1	no	5	0.047759176378829427	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.81000000000000005	0.4951075357284061	195	0.1904296875	ok	-0.36903389242026885	0.1292048994507301	0.84522415673401008	0	0	0	yes	5	NA	0.011939972020431844	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.81999999999999995	0.50130339369441712	185	0.1806640625	ok	0	0.093929163451210745	infinite	0.0049454663168294992	0.00089346803575532949	1	no	5	0.24721271650153076	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.81999999999999995	0.50130339369441712	185	0.1806640625	ok	-0.37237839788558558	0.12770968920104436	0.84426015468323135	0	0	0	yes	5	NA	0.014888620996871715	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.82999999999999996	0.50648897009208238	174	0.169921875	ok	0	0.094497000226597822	infinite	0.0053938022173091174	0.00091652498614432272	1	no	5	0.28313007271858925	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.82999999999999996	0.50648897009208238	174	0.169921875	ok	-0.38735334663731458	0.12931747110616854	0.84033782470711849	0	0	0	yes	5	NA	0.016833363799969803	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.83999999999999997	0.52152535560099555	164	0.16015625	ok	0	0.084714965169094339	infinite	0.0035243707522331922	0.00056445000328734715	1	no	5	0.31963741693495606	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.83999999999999997	0.52152535560099555	164	0.16015625	ok	-0.33825885018359253	0.11287734704325039	0.8552264457039902	0	0	0	yes	5	NA	0.017393944952636575	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.84999999999999998	0.52925651476439417	154	0.150390625	ok	0	0.082257665970465008	infinite	0.0032705678148719271	0.00049186273778347345	1	no	5	0.37521703118468164	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.84999999999999998	0.52925651476439417	154	0.150390625	ok	-0.33309935925166556	0.10922816771291037	0.85717118850708829	0	0	0	yes	5	NA	0.017611772987729979	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.85999999999999999	0.53659645749449936	144	0.140625	ok	0	0.080322942316249618	infinite	0.0031220823688983719	0.00043904283312633355	1	no	5	0.16469820196950602	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.85999999999999999	0.53659645749449936	144	0.140625	ok	-0.33175946385705779	0.10653967898951411	0.85773176965975506	0	0	0	yes	5	NA	0.0059903436897431606	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.87	0.54498783757706193	133	0.1298828125	ok	0	0.078210782275051183	infinite	0.0029742371478613467	0.00038630228580621007	1	no	5	0.17556309110583435	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.87	0.54498783757706193	133	0.1298828125	ok	-0.33124339396362668	0.10366651560224599	0.85794959769484846	0	0	0	yes	5	NA	0.0059903436897431606	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.88	0.55086714042235208	123	0.1201171875	ok	0	0.078425394679327964	infinite	0.0032572224692418959	0.00039124840206714181	1	no	5	0.24717980492887248	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.88	0.55086714042235208	123	0.1201171875	ok	-0.34862745165867609	0.10496897627287992	0.8519592540051053	0	0	0	yes	5	NA	0.0072715121072903788	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.89000000000000001	0.56016759458918908	113	0.1103515625	ok	0	0.07560536865861768	infinite	0.0029751053221300579	0.00032830752089911774	1	no	5	0.42108297178345255	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.89000000000000001	0.56016759458918908	113	0.1103515625	ok	-0.34353682348653664	0.10081892340607312	0.85364100562812029	0	0	0	yes	5	NA	0.027561398588762831	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	0	0.071430544528220147	infinite	0.0024705282207939166	0.00024850039720876308	1	no	5	0.60120531663024801	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.90000000000000002	0.57117934794252334	103	0.1005859375	ok	-0.32709286678401139	0.094219564150383628	0.85923076611239568	0	0	0	yes	5	NA	0.0472834104214368	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.91000000000000003	0.58483857379736992	93	0.0908203125	ok	0	0.064698381796099116	infinite	0.0016337538089914994	0.00014837803148067327	1	no	5	0.63204682150380842	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.91000000000000003	0.58483857379736992	93	0.0908203125	ok	-0.28077109924749571	0.08273821119222996	0.87952065259386814	0	0	0	yes	5	NA	0.052620746885987391	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.92000000000000004	0.59710630098210182	82	0.080078125	ok	0	0.060081899143682511	infinite	0.0012238645756058267	9.8004780468435342e-05	1	no	5	0.81273338955956831	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.92000000000000004	0.59710630098210182	82	0.080078125	ok	-0.24847373730856948	0.075072951401860322	0.8992426644265421	0	0	0	yes	5	NA	0.13977845434364211	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.93000000000000005	0.60713691340523135	72	0.0703125	ok	0	0.057586862200509979	infinite	0.0010894353681929669	7.6600924326067989e-05	1	no	5	0.58877590733679419	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.93000000000000005	0.60713691340523135	72	0.0703125	ok	-0.23888763443483862	0.071457225215421166	0.90626175251410768	0	0	0	yes	5	NA	0.11948856786216966	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.93999999999999995	0.6214826888984093	62	0.060546875	ok	0	0.051379303162461386	infinite	0.00063168703716406981	3.824667607829329e-05	1	no	5	0.40865356248999873	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.93999999999999995	0.6214826888984093	62	0.060546875	ok	-0.15804228854878466	0.059665157035252582	0.99900922045603779	0	0	0	yes	5	NA	0.11151627143277532	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	0	0.052338957398188897	infinite	0.00084574644113167218	4.2948061463717731e-05	1	no	5	0.6557800810717751	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.94999999999999996	0.62968664795605112	52	0.05078125	ok	-0.21384111810744488	0.063768606669503292	0.92789219062190376	0	0	0	yes	5	NA	0.11151627143277532	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.95999999999999996	0.64199125896993015	41	0.0400390625	ok	0	0.052397965699876516	infinite	0.0010781667467569911	4.3168785758824838e-05	1	no	5	0.48323791817918504	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.95999999999999996	0.64199125896993015	41	0.0400390625	ok	-0.27306756037234942	0.067038547570152138	0.88749294902326248	0	0	0	yes	5	NA	0.11151627143277532	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.96999999999999997	0.66259266423843433	31	0.0302734375	ok	0	0.04505127968746471	infinite	0.00055897475199057902	1.6922087218464796e-05	0.99999995525250618	no	4	0.48323791817918504	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.96999999999999997	0.66259266423843433	31	0.0302734375	ok	-0.16501496388890774	0.052732516497367585	0.98215469215772322	0	0	0	yes	4	NA	0.094661743134460741	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.97999999999999998	0.68171256199062102	21	0.0205078125	ok	0	0.043743996249101691	infinite	0.00069185100608648153	1.4188350710757922e-05	0.99999931129400277	no	3	0.48323791817918504	NA	yes	yes	yes	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.97999999999999998	0.68171256199062102	21	0.0205078125	ok	-0.26714598716543314	0.056244734230058026	0.89225188106048914	0	0	0	yes	3	NA	0.094661743134460741	no	yes	no	0.81410023330295289	NA
product:4x4	1024	exponential_excess	0.98999999999999999	0.7101813936783582	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	0.076522014207327516	NA	yes	yes	no	0.81410023330295289	NA
product:4x4	1024	gpd_excess	0.98999999999999999	0.7101813936783582	11	0.0107421875	insufficient_tail_rows	NA	NA	NA	NA	NA	NA	NA	2	NA	0.089902811097234081	no	yes	no	0.81410023330295289	NA
